team,team_zh,country_code,group,nationality,player_name,jersey_number,position,date_of_birth,age,height_cm,preferred_foot,market_value_eur_m,club,national_caps,national_goals,goal_rate,fifa_ranking,elo,data_source,source_url,squad_status
Turkiye,土耳其,TUR,Group D,土耳其,Oğuz Aydın,24,Forward,"October 27, 2000",25,,N/A,,Fenerbahçe,11,0,0.0,26.0,1695.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Turkiye,土耳其,TUR,Group D,土耳其,Samet Akaydin,25,Defender,"March 13, 1994",32,,N/A,,Çaykur Rizespor,19,1,0.053,26.0,1695.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Turkiye,土耳其,TUR,Group D,土耳其,Can Uzun,26,Forward,"November 11, 2005",20,,N/A,,Eintracht Frankfurt,6,1,0.167,26.0,1695.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Matt Turner,1,Goalkeeper,"June 24, 1994",31,,N/A,,New England Revolution,54,0,0.0,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Sergiño Dest,2,Defender,"November 3, 2000",25,,N/A,,PSV Eindhoven,39,3,0.077,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Chris Richards,3,Defender,"March 28, 2000",26,,N/A,,Crystal Palace,36,3,0.083,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Tyler Adams,4,Midfielder,"February 14, 1999",27,,N/A,,Bournemouth,54,2,0.037,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Antonee Robinson,5,Defender,"August 8, 1997",28,,N/A,,Fulham,54,5,0.093,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Auston Trusty,6,Defender,"August 12, 1998",27,,N/A,,Celtic,8,0,0.0,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Giovanni Reyna,7,Midfielder,"November 13, 2002",23,,N/A,,Borussia Mönchengladbach,38,9,0.237,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Weston McKennie,8,Midfielder,"August 28, 1998",27,,N/A,,Juventus,66,12,0.182,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Ricardo Pepi,9,Forward,"January 9, 2003",23,,N/A,,PSV Eindhoven,37,13,0.351,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Christian Pulisic,10,Forward,"September 18, 1998",27,,N/A,,Milan,86,33,0.384,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Brenden Aaronson,11,Forward,"October 22, 2000",25,,N/A,,Leeds United,58,9,0.155,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Miles Robinson,12,Defender,"March 14, 1997",29,,N/A,,FC Cincinnati,40,3,0.075,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Tim Ream,13,Defender,"October 5, 1987",38,,N/A,,Charlotte FC,82,1,0.012,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Sebastian Berhalter,14,Midfielder,"May 10, 2001",25,,N/A,,Vancouver Whitecaps FC,13,1,0.077,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Cristian Roldan,15,Midfielder,"June 3, 1995",31,,N/A,,Seattle Sounders FC,47,0,0.0,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Alex Freeman,16,Defender,"August 9, 2004",21,,N/A,,Villarreal,17,2,0.118,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Malik Tillman,17,Midfielder,"May 28, 2002",24,,N/A,,Bayer Leverkusen,30,3,0.1,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Maximilian Arfsten,18,Defender,"April 19, 2001",25,,N/A,,Columbus Crew,20,1,0.05,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Haji Wright,19,Forward,"March 27, 1998",28,,N/A,,Coventry City,20,7,0.35,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Folarin Balogun,20,Forward,"July 3, 2001",24,,N/A,,Monaco,27,9,0.333,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Timothy Weah,21,Forward,"February 22, 2000",26,,N/A,,Marseille,51,7,0.137,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Mark McKenzie,22,Defender,"February 25, 1999",27,,N/A,,Toulouse,29,0,0.0,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Joe Scally,23,Defender,"December 31, 2002",23,,N/A,,Borussia Mönchengladbach,26,0,0.0,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Matt Freese,24,Goalkeeper,"September 2, 1998",27,,N/A,,New York City FC,15,0,0.0,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Chris Brady,25,Goalkeeper,"March 3, 2004",22,,N/A,,Chicago Fire FC,1,0,0.0,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
United States,美國,USA,Group D,美國,Alejandro Zendejas,26,Forward,"February 7, 1998",28,,N/A,,América,14,2,0.143,11.0,1780.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Eloy Room,1,Goalkeeper,"February 6, 1989",37,,N/A,,Miami FC,71,0,0.0,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Shurandy Sambo,2,Defender,"August 19, 2001",24,,N/A,,Sparta Rotterdam,8,0,0.0,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Juriën Gaari,3,Defender,"December 23, 1993",32,,N/A,,Abha,60,1,0.017,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Roshon van Eijma,4,Defender,"June 9, 1998",28,,N/A,,RKC Waalwijk,28,1,0.036,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Sherel Floranus,5,Defender,"August 23, 1998",27,,N/A,,PEC Zwolle,28,0,0.0,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Godfried Roemeratoe,6,Midfielder,"August 19, 1999",26,,N/A,,RKC Waalwijk,28,1,0.036,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Juninho Bacuna,7,Midfielder,"August 7, 1997",28,,N/A,,Volendam,49,15,0.306,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Livano Comenencia,8,Midfielder,"February 3, 2004",22,,N/A,,Zürich,20,2,0.1,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Jürgen Locadia,9,Forward,"November 7, 1993",32,,N/A,,Miami FC,13,1,0.077,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Leandro Bacuna,10,Midfielder,"August 21, 1991",34,,N/A,,Iğdır,72,16,0.222,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Jeremy Antonisse,11,Forward,"March 29, 2002",24,,N/A,,Kifisia,27,4,0.148,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Sontje Hansen,12,Forward,"May 18, 2002",24,,N/A,,Middlesbrough,6,1,0.167,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Tyrese Noslin,13,Forward,"September 11, 2002",23,,N/A,,Telstar,7,1,0.143,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Kenji Gorré,14,Forward,"September 29, 1994",31,,N/A,,Maccabi Haifa,38,6,0.158,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Ar'jany Martha,15,Midfielder,"September 4, 2003",22,,N/A,,Rotherham United,9,2,0.222,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Jearl Margaritha,16,Forward,"April 10, 2000",26,,N/A,,Beveren,22,5,0.227,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Brandley Kuwas,17,Forward,"September 19, 1992",33,,N/A,,Volendam,35,2,0.057,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Armando Obispo,18,Defender,"March 5, 1999",27,,N/A,,PSV Eindhoven,6,0,0.0,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Gervane Kastaneer,19,Forward,"June 9, 1996",30,,N/A,,Terengganu,29,9,0.31,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Joshua Brenet,20,Defender,"March 20, 1994",32,,N/A,,Kayserispor,18,2,0.111,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Tahith Chong,21,Midfielder,"December 4, 1999",26,,N/A,,Sheffield United,6,3,0.5,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Kevin Felida,22,Midfielder,"November 11, 1999",26,,N/A,,Den Bosch,19,1,0.053,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Riechedly Bazoer,23,Defender,"October 12, 1996",29,,N/A,,Konyaspor,5,0,0.0,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Deveron Fonville,24,Defender,"May 16, 2003",23,,N/A,,NEC,2,0,0.0,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Tyrick Bodak,25,Goalkeeper,"May 15, 2002",24,,N/A,,Telstar,4,0,0.0,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Curacao,庫拉索,CUW,Group E,庫拉索,Trevor Doornbusch,26,Goalkeeper,"July 6, 1999",26,,N/A,,VVV-Venlo,8,0,0.0,88.0,1425.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Hernán Galíndez,1,Goalkeeper,"March 30, 1987",39,,N/A,,Huracán,35,0,0.0,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Félix Torres,2,Defender,"January 11, 1997",29,,N/A,,Internacional,49,5,0.102,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Piero Hincapié,3,Defender,"January 9, 2002",24,,N/A,,Arsenal,52,3,0.058,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Joel Ordóñez,4,Defender,"April 21, 2004",22,,N/A,,Club Brugge,17,0,0.0,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Jordy Alcívar,5,Midfielder,"August 5, 1999",26,,N/A,,Independiente del Valle,11,1,0.091,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Willian Pacho,6,Defender,"October 16, 2001",24,,N/A,,Paris Saint-Germain,34,2,0.059,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Pervis Estupiñán,7,Defender,"January 21, 1998",28,,N/A,,Milan,54,5,0.093,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Anthony Valencia,8,Midfielder,"July 21, 2003",22,,N/A,,Antwerp,3,1,0.333,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,John Yeboah,9,Forward,"June 23, 2000",25,,N/A,,Venezia,23,3,0.13,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Kendry Páez,10,Midfielder,"May 4, 2007",19,,N/A,,River Plate,26,2,0.077,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Kevin Rodríguez,11,Forward,"March 4, 2000",26,,N/A,,Union Saint-Gilloise,31,2,0.065,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Moisés Ramírez,12,Goalkeeper,"September 9, 2000",25,,N/A,,Kifisia,7,0,0.0,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Enner Valencia,13,Forward,"November 4, 1989",36,,N/A,,Pachuca,105,49,0.467,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Alan Minda,14,Midfielder,"May 14, 2003",23,,N/A,,Atlético Mineiro,20,2,0.1,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Pedro Vite,15,Midfielder,"March 9, 2002",24,,N/A,,UNAM,17,1,0.059,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Jordy Caicedo,16,Forward,"November 18, 1997",28,,N/A,,Huracán,20,4,0.2,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Ángelo Preciado,17,Defender,"February 18, 1998",28,,N/A,,Atlético Mineiro,55,0,0.0,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Denil Castillo,18,Midfielder,"March 24, 2004",22,,N/A,,Midtjylland,5,0,0.0,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Gonzalo Plata,19,Forward,"November 1, 2000",25,,N/A,,Flamengo,50,8,0.16,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Nilson Angulo,20,Forward,"June 19, 2003",22,,N/A,,Sunderland,14,2,0.143,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Alan Franco,21,Midfielder,"August 21, 1998",27,,N/A,,Atlético Mineiro,58,1,0.017,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Gonzalo Valle,22,Goalkeeper,"February 28, 1996",30,,N/A,,LDU Quito,4,0,0.0,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
Ecuador,厄瓜多,ECU,Group E,厄瓜多,Moisés Caicedo,23,Midfielder,"November 2, 2001",24,,N/A,,Chelsea,61,3,0.049,31.0,1680.0,Wikipedia 2026 FIFA World Cup squads / FIFA official squad list,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,official_squad_list
